,sales_id,order_id,product_id,price_per_unit,quantity,total_price
1845,1845,372,813,117,1,117
1846,1846,372,1126,102,3,306
1847,1847,372,275,95,1,95
1848,1848,373,86,118,1,118
1849,1849,373,36,104,3,312
1850,1850,373,1232,112,2,224
1851,1851,373,1116,115,2,230
1852,1852,373,213,106,1,106
1853,1853,373,370,94,1,94
1854,1854,373,830,117,3,351
1855,1855,374,557,98,2,196
1856,1856,374,86,118,2,236
1857,1857,374,182,98,3,294
1858,1858,374,1182,99,3,297
1859,1859,374,316,109,3,327
1860,1860,374,266,95,3,285
1861,1861,374,1230,112,1,112
1862,1862,375,778,91,1,91
1863,1863,375,1122,102,2,204
1864,1864,375,654,93,3,279
1865,1865,376,217,106,1,106
1866,1866,376,1039,90,3,270
1867,1867,376,268,95,3,285
1868,1868,376,966,97,1,97
1869,1869,376,206,98,1,98
1870,1870,376,973,97,1,97
1871,1871,376,587,100,2,200
1872,1872,376,110,92,2,184
1873,1873,377,1145,102,1,102
1874,1874,377,1006,106,3,318
1875,1875,377,197,98,2,196
1876,1876,377,235,106,3,318
1877,1877,377,968,97,1,97
1878,1878,377,851,113,2,226
1879,1879,377,628,112,1,112
1880,1880,377,126,92,1,92
1881,1881,378,674,113,1,113
1882,1882,378,1253,112,2,224
1883,1883,378,715,119,2,238
1884,1884,379,111,92,1,92
1885,1885,379,1016,90,1,90
1886,1886,379,530,98,1,98
1887,1887,379,581,100,3,300
1888,1888,379,983,106,1,106
1889,1889,379,533,98,1,98
1890,1890,379,82,118,1,118
1891,1891,379,221,106,2,212
1892,1892,380,87,118,1,118
1893,1893,380,393,119,3,357
1894,1894,380,49,104,2,208
1895,1895,380,182,98,3,294
1896,1896,380,1256,112,2,224
1897,1897,380,522,102,1,102
1898,1898,380,616,112,2,224
1899,1899,381,842,113,3,339
1900,1900,381,440,107,3,321
1901,1901,381,472,118,3,354
1902,1902,381,1218,105,3,315
1903,1903,381,703,119,3,357
1904,1904,381,1079,93,2,186
1905,1905,381,1114,115,3,345
1906,1906,382,971,97,2,194
1907,1907,382,650,93,3,279
1908,1908,382,1022,90,1,90
1909,1909,382,894,94,1,94
1910,1910,383,565,100,3,300
1911,1911,383,1233,112,1,112
1912,1912,383,504,102,2,204
1913,1913,383,882,94,1,94
1914,1914,383,968,97,1,97
1915,1915,383,805,117,1,117
1916,1916,384,303,105,2,210
1917,1917,384,810,117,2,234
1918,1918,384,569,100,2,200
1919,1919,385,278,95,2,190
1920,1920,385,440,107,2,214
1921,1921,385,678,113,1,113
1922,1922,385,1172,99,1,99
1923,1923,386,1064,93,3,279
1924,1924,386,971,97,2,194
1925,1925,386,744,109,2,218
1926,1926,387,376,94,3,282
1927,1927,387,969,97,3,291
1928,1928,387,415,119,1,119
1929,1929,387,256,95,1,95
1930,1930,387,82,118,1,118
1931,1931,387,283,105,2,210
1932,1932,388,45,104,2,208
1933,1933,388,15,96,2,192
1934,1934,388,670,113,2,226
1935,1935,388,579,100,1,100
1936,1936,389,632,93,3,279
1937,1937,389,582,100,3,300
1938,1938,389,165,91,1,91
1939,1939,389,440,107,2,214
1940,1940,389,929,96,3,288
1941,1941,389,1071,93,2,186
1942,1942,390,1101,115,3,345
1943,1943,390,405,119,3,357
1944,1944,390,685,113,2,226
1945,1945,391,850,113,2,226
1946,1946,391,607,112,1,112
1947,1947,391,872,113,2,226
1948,1948,391,1155,99,1,99
1949,1949,391,1114,115,3,345
1950,1950,391,431,107,3,321
1951,1951,391,734,119,2,238
1952,1952,392,1181,99,3,297
1953,1953,392,79,118,1,118
1954,1954,392,1156,99,2,198
1955,1955,392,1056,93,1,93
1956,1956,393,396,119,2,238
1957,1957,393,1143,102,3,306
1958,1958,393,103,118,2,236
1959,1959,393,1207,105,3,315
1960,1960,393,649,93,2,186
1961,1961,394,557,98,1,98
1962,1962,394,567,100,3,300
1963,1963,394,179,98,1,98
1964,1964,394,933,96,3,288
1965,1965,394,537,98,3,294
1966,1966,394,1004,106,3,318
1967,1967,394,226,106,3,318
1968,1968,395,1180,99,2,198
1969,1969,395,1249,112,3,336
1970,1970,395,270,95,2,190
1971,1971,395,124,92,1,92
1972,1972,395,587,100,2,200
1973,1973,396,106,92,3,276
1974,1974,396,739,109,2,218
1975,1975,396,920,96,1,96
1976,1976,396,1209,105,2,210
1977,1977,397,1181,99,2,198
1978,1978,397,1080,93,2,186
1979,1979,397,963,97,3,291
1980,1980,398,503,102,1,102
1981,1981,398,472,118,1,118
1982,1982,398,611,112,1,112
1983,1983,399,305,105,3,315
1984,1984,399,593,100,1,100
1985,1985,399,865,113,2,226
1986,1986,399,965,97,1,97
1987,1987,399,1239,112,3,336
1988,1988,400,57,104,3,312
1989,1989,400,1037,90,2,180
1990,1990,400,41,104,2,208
1991,1991,400,1165,99,3,297
1992,1992,400,236,106,1,106
1993,1993,400,515,102,1,102
1994,1994,400,187,98,1,98
1995,1995,401,266,95,1,95
1996,1996,401,791,91,2,182
1997,1997,401,392,119,1,119
1998,1998,401,137,92,1,92
1999,1999,401,92,118,2,236
2000,2000,401,647,93,2,186
2001,2001,401,422,107,3,321
2002,2002,402,577,100,2,200
2003,2003,403,807,117,1,117
2004,2004,403,405,119,3,357
2005,2005,403,80,118,2,236
2006,2006,403,810,117,3,351
2007,2007,404,1153,102,1,102
2008,2008,404,4,96,1,96
2009,2009,405,317,109,3,327
2010,2010,405,66,104,3,312
2011,2011,405,932,96,2,192
2012,2012,406,838,117,3,351
2013,2013,406,1258,112,3,336
2014,2014,406,26,96,1,96
2015,2015,406,121,92,1,92
2016,2016,406,92,118,3,354
2017,2017,406,1184,99,2,198
2018,2018,407,307,105,2,210
2019,2019,407,602,112,1,112
2020,2020,407,795,91,3,273
2021,2021,408,949,97,3,291
2022,2022,408,1201,105,1,105
2023,2023,408,378,94,3,282
2024,2024,408,994,106,1,106
2025,2025,408,611,112,3,336
2026,2026,408,399,119,2,238
2027,2027,408,757,109,1,109
2028,2028,408,1245,112,3,336
2029,2029,409,772,91,2,182
2030,2030,409,579,100,3,300
2031,2031,409,1141,102,2,204
2032,2032,409,279,95,3,285
2033,2033,409,1230,112,3,336
2034,2034,410,660,93,1,93
2035,2035,410,1049,90,1,90
2036,2036,411,564,100,3,300
2037,2037,411,826,117,1,117
2038,2038,411,508,102,1,102
2039,2039,411,860,113,2,226
2040,2040,411,410,119,1,119
2041,2041,411,451,107,2,214
2042,2042,412,1034,90,2,180
2043,2043,412,314,105,1,105
2044,2044,412,232,106,2,212
2045,2045,412,721,119,1,119
2046,2046,413,1204,105,2,210
2047,2047,413,527,98,2,196
2048,2048,413,707,119,3,357
2049,2049,413,1234,112,2,224
2050,2050,413,124,92,2,184
2051,2051,413,306,105,3,315
2052,2052,414,233,106,3,318
2053,2053,414,932,96,1,96
2054,2054,414,625,112,1,112
2055,2055,415,190,98,2,196
2056,2056,415,494,102,2,204
2057,2057,415,833,117,2,234
2058,2058,415,487,118,2,236
2059,2059,415,260,95,2,190
2060,2060,415,946,97,1,97
2061,2061,415,983,106,1,106
2062,2062,415,1149,102,2,204
2063,2063,416,798,91,1,91
2064,2064,416,1141,102,3,306
2065,2065,416,270,95,1,95
2066,2066,416,217,106,3,318
2067,2067,416,1027,90,3,270
2068,2068,416,33,96,1,96
2069,2069,416,182,98,3,294
2070,2070,417,173,91,3,273
2071,2071,417,560,100,2,200
2072,2072,417,963,97,1,97
2073,2073,417,986,106,2,212
2074,2074,417,1022,90,3,270
2075,2075,417,1214,105,1,105
2076,2076,418,1102,115,1,115
2077,2077,418,970,97,3,291
2078,2078,418,118,92,1,92
2079,2079,418,436,107,1,107
2080,2080,418,964,97,3,291
2081,2081,419,989,106,3,318
2082,2082,419,1135,102,2,204
2083,2083,419,669,113,2,226
2084,2084,419,691,113,3,339
2085,2085,419,581,100,2,200
2086,2086,419,34,96,2,192
2087,2087,420,441,107,1,107
2088,2088,420,109,92,3,276
2089,2089,420,253,95,2,190
2090,2090,420,960,97,3,291
2091,2091,420,579,100,3,300
2092,2092,421,767,109,2,218
2093,2093,421,755,109,3,327
2094,2094,421,146,91,3,273
2095,2095,421,572,100,3,300
2096,2096,421,634,93,2,186
2097,2097,421,723,119,1,119
2098,2098,422,859,113,3,339
2099,2099,422,1214,105,1,105
2100,2100,422,762,109,2,218
2101,2101,422,1004,106,1,106
2102,2102,422,1156,99,2,198
2103,2103,423,306,105,3,315
2104,2104,423,1182,99,2,198
2105,2105,423,205,98,3,294
2106,2106,423,38,104,2,208
2107,2107,423,773,91,2,182
2108,2108,423,544,98,2,196
2109,2109,424,407,119,1,119
2110,2110,424,759,109,1,109
2111,2111,424,1078,93,2,186
2112,2112,424,182,98,1,98
2113,2113,424,833,117,1,117
2114,2114,424,420,107,3,321
2115,2115,424,1040,90,2,180
2116,2116,424,454,107,1,107
2117,2117,425,926,96,1,96
2118,2118,425,313,105,3,315
2119,2119,425,363,94,3,282
2120,2120,425,785,91,2,182
2121,2121,425,1074,93,3,279
2122,2122,426,1031,90,2,180
2123,2123,427,266,95,2,190
2124,2124,427,1231,112,3,336
2125,2125,427,752,109,3,327
2126,2126,427,969,97,3,291
2127,2127,427,766,109,1,109
2128,2128,427,586,100,2,200
2129,2129,427,27,96,3,288
2130,2130,427,90,118,3,354
2131,2131,427,710,119,2,238
2132,2132,428,689,113,2,226
2133,2133,428,910,96,1,96
2134,2134,428,328,109,2,218
2135,2135,429,397,119,2,238
2136,2136,429,270,95,2,190
2137,2137,430,989,106,1,106
2138,2138,430,777,91,1,91
2139,2139,430,1090,115,2,230
2140,2140,431,570,100,1,100
2141,2141,431,1212,105,1,105
2142,2142,431,69,104,2,208
2143,2143,431,165,91,2,182
2144,2144,431,325,109,1,109
2145,2145,432,191,98,3,294
2146,2146,432,652,93,1,93
2147,2147,432,769,109,2,218
2148,2148,432,6,96,1,96
2149,2149,433,841,113,1,113
2150,2150,433,858,113,3,339
2151,2151,434,272,95,3,285
2152,2152,434,190,98,1,98
2153,2153,434,465,118,2,236
2154,2154,434,128,92,2,184
2155,2155,434,278,95,1,95
2156,2156,434,310,105,3,315
2157,2157,434,172,91,3,273
2158,2158,434,803,91,3,273
2159,2159,435,678,113,3,339
2160,2160,435,269,95,3,285
2161,2161,435,889,94,2,188
2162,2162,435,77,118,2,236
2163,2163,435,754,109,2,218
2164,2164,436,583,100,3,300
2165,2165,436,579,100,1,100
2166,2166,437,243,106,2,212
2167,2167,437,363,94,1,94
2168,2168,437,43,104,3,312
2169,2169,437,308,105,3,315
2170,2170,437,523,102,1,102
2171,2171,437,1176,99,3,297
2172,2172,438,884,94,2,188
2173,2173,438,856,113,1,113
2174,2174,438,491,102,2,204
2175,2175,438,214,106,2,212
2176,2176,439,1087,115,3,345
2177,2177,439,164,91,2,182
2178,2178,439,669,113,2,226
2179,2179,439,1036,90,3,270
2180,2180,439,400,119,1,119
2181,2181,439,1025,90,2,180
2182,2182,439,137,92,1,92
2183,2183,439,942,96,2,192
2184,2184,440,1158,99,3,297
2185,2185,440,105,92,2,184
2186,2186,440,762,109,2,218
2187,2187,440,1130,102,1,102
2188,2188,440,882,94,1,94
2189,2189,440,120,92,3,276
2190,2190,441,1155,99,1,99
2191,2191,441,974,97,1,97
2192,2192,441,611,112,3,336
2193,2193,441,642,93,1,93
2194,2194,441,756,109,3,327
2195,2195,441,447,107,3,321
2196,2196,441,199,98,2,196
2197,2197,441,169,91,3,273
2198,2198,442,1242,112,2,224
2199,2199,442,970,97,1,97
2200,2200,442,873,113,1,113
2201,2201,443,513,102,2,204
2202,2202,443,380,94,2,188
2203,2203,443,46,104,2,208
2204,2204,444,39,104,3,312
2205,2205,444,263,95,1,95
2206,2206,444,178,98,1,98
2207,2207,445,561,100,3,300
2208,2208,445,1096,115,2,230
2209,2209,446,201,98,3,294
2210,2210,446,932,96,3,288
2211,2211,446,33,96,2,192
2212,2212,446,541,98,3,294
2213,2213,446,725,119,1,119
2214,2214,447,1095,115,1,115
2215,2215,447,1124,102,2,204
2216,2216,447,14,96,2,192
2217,2217,447,701,119,3,357
2218,2218,447,427,107,3,321
2219,2219,447,719,119,1,119
2220,2220,448,1030,90,2,180
2221,2221,448,136,92,2,184
2222,2222,448,95,118,2,236
2223,2223,449,923,96,3,288
2224,2224,449,1094,115,2,230
2225,2225,449,425,107,1,107
2226,2226,449,1177,99,1,99
2227,2227,450,277,95,3,285
2228,2228,450,955,97,1,97
2229,2229,450,306,105,3,315
2230,2230,450,837,117,1,117
2231,2231,450,517,102,1,102
2232,2232,450,216,106,3,318
2233,2233,451,688,113,1,113
2234,2234,451,234,106,2,212
2235,2235,451,778,91,1,91
2236,2236,451,183,98,2,196
2237,2237,452,797,91,1,91
2238,2238,452,526,98,1,98
2239,2239,453,728,119,1,119
2240,2240,453,305,105,1,105
2241,2241,454,669,113,3,339
2242,2242,454,693,113,1,113
2243,2243,454,286,105,2,210
2244,2244,454,382,94,2,188
2245,2245,455,211,106,3,318
2246,2246,455,783,91,2,182
2247,2247,456,15,96,3,288
2248,2248,456,15,96,2,192
2249,2249,457,771,91,3,273
2250,2250,457,1119,115,3,345
2251,2251,457,543,98,3,294
2252,2252,457,741,109,1,109
2253,2253,457,853,113,3,339
2254,2254,458,927,96,3,288
2255,2255,458,119,92,3,276
2256,2256,458,459,118,3,354
2257,2257,458,369,94,2,188
2258,2258,458,901,94,1,94
2259,2259,458,319,109,3,327
2260,2260,459,595,112,2,224
2261,2261,459,752,109,2,218
2262,2262,459,35,104,1,104
2263,2263,459,613,112,2,224
2264,2264,459,535,98,1,98
2265,2265,460,447,107,2,214
2266,2266,460,967,97,1,97
2267,2267,460,422,107,2,214
2268,2268,461,13,96,1,96
2269,2269,461,1072,93,1,93
2270,2270,461,835,117,3,351
2271,2271,461,688,113,2,226
2272,2272,461,1096,115,2,230
2273,2273,461,944,96,2,192
2274,2274,462,778,91,2,182
2275,2275,462,493,102,3,306
2276,2276,462,1083,93,3,279
2277,2277,462,262,95,3,285
2278,2278,462,1203,105,1,105
2279,2279,462,205,98,1,98
2280,2280,463,92,118,2,236
2281,2281,463,986,106,3,318
2282,2282,463,729,119,1,119
2283,2283,463,456,118,3,354
2284,2284,463,864,113,3,339
2285,2285,464,1235,112,1,112
2286,2286,464,498,102,2,204
2287,2287,464,495,102,3,306
2288,2288,464,18,96,3,288
2289,2289,464,263,95,2,190
2290,2290,464,205,98,3,294
2291,2291,464,691,113,3,339
2292,2292,465,1118,115,3,345
2293,2293,465,1259,112,2,224
2294,2294,465,811,117,1,117
2295,2295,465,408,119,1,119
2296,2296,465,1010,106,2,212
2297,2297,466,1188,99,1,99
2298,2298,466,733,119,3,357
2299,2299,466,718,119,1,119
2300,2300,466,1157,99,1,99
2301,2301,467,356,94,1,94
2302,2302,467,1152,102,1,102
2303,2303,467,1210,105,3,315
2304,2304,467,694,113,1,113
2305,2305,467,979,97,1,97
2306,2306,467,625,112,3,336
2307,2307,468,287,105,1,105
2308,2308,468,365,94,1,94
2309,2309,468,242,106,2,212
2310,2310,468,331,109,3,327
2311,2311,468,171,91,1,91
2312,2312,468,940,96,1,96
2313,2313,469,312,105,2,210
2314,2314,470,918,96,3,288
2315,2315,470,1095,115,2,230
2316,2316,471,775,91,3,273
2317,2317,471,689,113,2,226
2318,2318,471,589,100,3,300
2319,2319,471,376,94,3,282
2320,2320,472,34,96,3,288
2321,2321,472,716,119,3,357
2322,2322,472,1207,105,3,315
2323,2323,472,886,94,2,188
2324,2324,472,511,102,2,204
2325,2325,472,46,104,3,312
2326,2326,473,104,118,2,236
2327,2327,474,114,92,1,92
2328,2328,474,728,119,3,357
2329,2329,474,89,118,1,118
2330,2330,474,1069,93,1,93
2331,2331,474,229,106,1,106
2332,2332,474,988,106,1,106
2333,2333,474,724,119,2,238
2334,2334,474,184,98,1,98
2335,2335,474,1154,102,2,204
2336,2336,475,1204,105,2,210
2337,2337,475,1149,102,1,102
2338,2338,475,1250,112,1,112
2339,2339,475,630,93,2,186
2340,2340,475,722,119,1,119
2341,2341,475,1035,90,2,180
2342,2342,475,113,92,2,184
2343,2343,475,97,118,2,236
2344,2344,476,368,94,2,188
2345,2345,476,253,95,1,95
2346,2346,476,651,93,3,279
2347,2347,476,696,113,2,226
2348,2348,476,400,119,2,238
2349,2349,476,982,106,3,318
2350,2350,477,1023,90,2,180
2351,2351,477,826,117,1,117
2352,2352,477,208,98,2,196
2353,2353,477,680,113,1,113
2354,2354,477,95,118,2,236
2355,2355,478,74,118,2,236
2356,2356,478,641,93,1,93
2357,2357,478,1193,105,2,210
2358,2358,478,1056,93,3,279
2359,2359,478,1076,93,2,186
2360,2360,478,214,106,2,212
2361,2361,478,816,117,2,234
2362,2362,479,518,102,2,204
2363,2363,479,646,93,2,186
2364,2364,479,1161,99,3,297
2365,2365,479,477,118,2,236
2366,2366,479,434,107,1,107
2367,2367,480,1079,93,2,186
2368,2368,480,1113,115,3,345
2369,2369,480,1044,90,2,180
2370,2370,480,1049,90,1,90
2371,2371,481,1000,106,2,212
2372,2372,481,329,109,1,109
2373,2373,481,1197,105,3,315
2374,2374,481,395,119,2,238
2375,2375,481,1038,90,3,270
2376,2376,481,339,109,3,327
2377,2377,481,201,98,3,294
2378,2378,482,630,93,3,279
2379,2379,482,877,94,1,94
2380,2380,482,724,119,2,238
2381,2381,482,1133,102,3,306
2382,2382,483,537,98,1,98
2383,2383,483,1209,105,1,105
2384,2384,483,779,91,3,273
2385,2385,483,812,117,1,117
2386,2386,483,1188,99,1,99
2387,2387,483,415,119,1,119
2388,2388,483,505,102,2,204
2389,2389,484,981,106,3,318
2390,2390,485,1065,93,2,186
2391,2391,486,358,94,3,282
2392,2392,486,1184,99,1,99
2393,2393,486,1052,93,3,279
2394,2394,486,359,94,1,94
2395,2395,487,758,109,2,218
2396,2396,487,851,113,2,226
2397,2397,487,906,94,2,188
2398,2398,487,1103,115,1,115
2399,2399,487,676,113,1,113
2400,2400,487,329,109,1,109
2401,2401,487,814,117,2,234
2402,2402,488,529,98,3,294
2403,2403,488,42,104,1,104
2404,2404,488,1077,93,3,279
2405,2405,488,853,113,2,226
2406,2406,488,1157,99,2,198
2407,2407,489,74,118,3,354
2408,2408,489,954,97,1,97
2409,2409,489,798,91,3,273
2410,2410,489,770,91,2,182
2411,2411,489,1062,93,2,186
2412,2412,489,339,109,1,109
2413,2413,490,246,95,3,285
2414,2414,490,1016,90,2,180
2415,2415,490,1206,105,2,210
2416,2416,491,923,96,1,96
2417,2417,491,663,93,2,186
2418,2418,491,843,113,1,113
2419,2419,491,816,117,3,351
2420,2420,491,1256,112,2,224
2421,2421,492,1043,90,3,270
2422,2422,492,379,94,3,282
2423,2423,492,1205,105,2,210
2424,2424,492,837,117,1,117
2425,2425,492,1023,90,1,90
2426,2426,492,630,93,2,186
2427,2427,492,31,96,3,288
2428,2428,493,578,100,3,300
2429,2429,493,466,118,3,354
2430,2430,493,1129,102,3,306
2431,2431,493,274,95,1,95
2432,2432,493,148,91,3,273
2433,2433,493,756,109,1,109
2434,2434,494,409,119,3,357
2435,2435,494,475,118,3,354
2436,2436,494,469,118,3,354
2437,2437,494,608,112,2,224
2438,2438,494,491,102,1,102
2439,2439,494,502,102,3,306
2440,2440,494,450,107,2,214
2441,2441,494,389,119,3,357
2442,2442,495,779,91,3,273
2443,2443,495,363,94,2,188
2444,2444,495,819,117,1,117
2445,2445,496,437,107,1,107
2446,2446,496,1254,112,2,224
2447,2447,496,411,119,3,357
2448,2448,496,843,113,2,226
2449,2449,496,1222,105,3,315
2450,2450,496,1173,99,1,99
2451,2451,497,968,97,1,97
2452,2452,497,332,109,3,327
2453,2453,498,323,109,2,218
2454,2454,498,1042,90,1,90
2455,2455,498,132,92,2,184
2456,2456,498,1116,115,1,115
2457,2457,499,180,98,1,98
2458,2458,499,1022,90,1,90
2459,2459,499,17,96,2,192
2460,2460,499,1217,105,3,315
2461,2461,499,96,118,3,354
2462,2462,499,1104,115,3,345
2463,2463,499,889,94,3,282
2464,2464,499,132,92,3,276
2465,2465,500,1169,99,1,99
2466,2466,500,112,92,2,184
2467,2467,500,100,118,2,236
2468,2468,500,284,105,2,210
2469,2469,500,1012,106,2,212
2470,2470,500,965,97,1,97
2471,2471,500,943,96,1,96
2472,2472,501,227,106,1,106
2473,2473,501,1082,93,2,186
2474,2474,501,1029,90,2,180
2475,2475,501,193,98,1,98
2476,2476,501,409,119,3,357
2477,2477,501,737,109,2,218
2478,2478,501,808,117,1,117
2479,2479,501,667,113,1,113
2480,2480,502,254,95,3,285
2481,2481,502,978,97,2,194
2482,2482,502,1199,105,3,315
2483,2483,502,1107,115,3,345
2484,2484,502,7,96,2,192
2485,2485,502,720,119,1,119
2486,2486,502,396,119,3,357
2487,2487,503,1073,93,2,186
2488,2488,503,974,97,1,97
2489,2489,503,526,98,3,294
2490,2490,503,606,112,2,224
2491,2491,503,336,109,2,218
2492,2492,503,722,119,2,238
2493,2493,504,754,109,3,327
2494,2494,504,425,107,1,107
2495,2495,504,1068,93,2,186
2496,2496,504,618,112,3,336
2497,2497,504,350,94,1,94
2498,2498,504,554,98,1,98
2499,2499,504,1086,115,3,345
2500,2500,505,1024,90,3,270
2501,2501,505,210,106,3,318
2502,2502,505,1009,106,2,212
2503,2503,505,485,118,2,236
2504,2504,505,736,109,1,109
2505,2505,505,413,119,2,238
2506,2506,506,822,117,2,234
2507,2507,506,839,117,2,234
2508,2508,506,1029,90,2,180
2509,2509,506,757,109,2,218
2510,2510,506,1078,93,3,279
2511,2511,507,1145,102,1,102
2512,2512,507,310,105,3,315
2513,2513,507,860,113,2,226
2514,2514,507,814,117,1,117
2515,2515,507,504,102,1,102
2516,2516,508,1047,90,1,90
2517,2517,508,773,91,2,182
2518,2518,508,400,119,3,357
2519,2519,508,632,93,2,186
2520,2520,508,1017,90,2,180
2521,2521,508,16,96,2,192
2522,2522,508,718,119,1,119
2523,2523,508,24,96,1,96
2524,2524,508,506,102,1,102
2525,2525,509,457,118,2,236
2526,2526,509,126,92,2,184
2527,2527,509,841,113,3,339
2528,2528,509,513,102,3,306
2529,2529,509,624,112,2,224
2530,2530,510,643,93,1,93
2531,2531,510,1241,112,3,336
2532,2532,510,49,104,1,104
2533,2533,510,893,94,1,94
2534,2534,510,1034,90,3,270
2535,2535,510,1023,90,2,180
2536,2536,510,1158,99,3,297
2537,2537,510,413,119,2,238
2538,2538,511,608,112,1,112
2539,2539,511,1252,112,2,224
2540,2540,511,147,91,2,182
2541,2541,511,1220,105,3,315
2542,2542,511,565,100,2,200
2543,2543,511,758,109,3,327
2544,2544,511,1094,115,2,230
2545,2545,511,681,113,3,339
2546,2546,512,818,117,3,351
2547,2547,512,589,100,2,200
2548,2548,513,843,113,2,226
2549,2549,513,1054,93,1,93
2550,2550,514,239,106,1,106
2551,2551,514,816,117,1,117
2552,2552,514,210,106,2,212
2553,2553,515,576,100,1,100
2554,2554,515,1007,106,3,318
2555,2555,515,817,117,1,117
2556,2556,515,1057,93,2,186
2557,2557,515,346,109,1,109
2558,2558,515,1181,99,1,99
2559,2559,515,860,113,3,339
2560,2560,516,1093,115,2,230
2561,2561,516,1092,115,2,230
2562,2562,516,399,119,1,119
2563,2563,516,1121,102,3,306
2564,2564,517,182,98,2,196
2565,2565,517,1033,90,3,270
2566,2566,517,269,95,3,285
2567,2567,517,884,94,3,282
2568,2568,517,465,118,3,354
2569,2569,517,990,106,3,318
2570,2570,517,1149,102,3,306
2571,2571,517,775,91,2,182
2572,2572,517,1209,105,1,105
2573,2573,518,199,98,2,196
2574,2574,518,781,91,2,182
2575,2575,518,816,117,1,117
2576,2576,518,934,96,3,288
2577,2577,518,740,109,3,327
2578,2578,519,230,106,3,318
2579,2579,519,1029,90,2,180
2580,2580,519,156,91,2,182
2581,2581,519,823,117,1,117
2582,2582,519,550,98,1,98
2583,2583,519,391,119,2,238
2584,2584,519,161,91,2,182
2585,2585,519,924,96,1,96
2586,2586,519,652,93,2,186
2587,2587,520,920,96,2,192
2588,2588,520,1136,102,2,204
2589,2589,520,30,96,3,288
2590,2590,520,465,118,2,236
2591,2591,520,1091,115,2,230
2592,2592,520,975,97,1,97
2593,2593,520,138,92,1,92
2594,2594,520,954,97,3,291
2595,2595,520,1052,93,2,186
2596,2596,520,204,98,1,98
2597,2597,521,405,119,1,119
2598,2598,521,491,102,3,306
2599,2599,521,382,94,3,282
2600,2600,521,625,112,1,112
2601,2601,521,722,119,3,357
2602,2602,521,135,92,1,92
2603,2603,521,476,118,3,354
2604,2604,521,174,91,1,91
2605,2605,522,433,107,3,321
2606,2606,522,924,96,2,192
2607,2607,522,713,119,2,238
2608,2608,523,1068,93,3,279
2609,2609,523,354,94,1,94
2610,2610,523,727,119,3,357
2611,2611,523,727,119,2,238
2612,2612,523,221,106,3,318
2613,2613,523,864,113,3,339
2614,2614,524,794,91,3,273
2615,2615,524,179,98,1,98
2616,2616,524,485,118,3,354
2617,2617,525,1091,115,3,345
2618,2618,525,848,113,3,339
2619,2619,525,1192,105,3,315
2620,2620,525,45,104,2,208
2621,2621,525,727,119,3,357
2622,2622,525,361,94,2,188
2623,2623,526,1112,115,1,115
2624,2624,526,879,94,2,188
2625,2625,526,251,95,3,285
2626,2626,526,1122,102,3,306
2627,2627,526,343,109,2,218
2628,2628,526,1030,90,3,270
2629,2629,527,350,94,3,282
2630,2630,527,594,100,1,100
2631,2631,527,415,119,2,238
2632,2632,527,114,92,1,92
2633,2633,527,519,102,2,204
2634,2634,527,440,107,3,321
2635,2635,527,788,91,1,91
2636,2636,527,156,91,1,91
2637,2637,528,297,105,2,210
2638,2638,528,366,94,2,188
2639,2639,528,895,94,1,94
2640,2640,528,472,118,3,354
2641,2641,528,1089,115,1,115
2642,2642,528,1168,99,2,198
2643,2643,529,291,105,2,210
2644,2644,529,937,96,3,288
2645,2645,529,1194,105,2,210
2646,2646,530,1073,93,3,279
2647,2647,530,274,95,2,190
2648,2648,530,757,109,3,327
2649,2649,530,277,95,2,190
2650,2650,530,718,119,1,119
2651,2651,530,1124,102,3,306
2652,2652,530,657,93,1,93
2653,2653,530,703,119,2,238
2654,2654,530,458,118,2,236
2655,2655,530,719,119,3,357
2656,2656,530,1097,115,1,115
2657,2657,531,611,112,2,224
2658,2658,531,829,117,2,234
2659,2659,531,466,118,2,236
2660,2660,531,1155,99,3,297
2661,2661,532,343,109,1,109
2662,2662,532,980,106,2,212
2663,2663,532,1255,112,1,112
2664,2664,532,60,104,2,208
2665,2665,533,1199,105,2,210
2666,2666,533,344,109,3,327
2667,2667,533,618,112,1,112
2668,2668,534,276,95,3,285
2669,2669,535,928,96,3,288
2670,2670,535,707,119,3,357
2671,2671,535,58,104,1,104
2672,2672,535,946,97,2,194
2673,2673,535,1224,105,2,210
2674,2674,535,164,91,1,91
2675,2675,537,1022,90,3,270
2676,2676,537,1248,112,3,336
2677,2677,537,1232,112,3,336
2678,2678,538,279,95,1,95
2679,2679,538,494,102,1,102
2680,2680,538,351,94,3,282
2681,2681,538,74,118,2,236
2682,2682,538,33,96,1,96
2683,2683,538,1023,90,1,90
2684,2684,538,213,106,1,106
2685,2685,538,810,117,2,234
2686,2686,539,1229,112,2,224
2687,2687,539,437,107,1,107
2688,2688,539,613,112,3,336
2689,2689,539,524,102,3,306
2690,2690,539,1098,115,3,345
2691,2691,540,81,118,2,236
2692,2692,540,406,119,2,238
2693,2693,540,751,109,2,218
2694,2694,540,554,98,1,98
2695,2695,540,786,91,2,182
2696,2696,540,631,93,3,279
2697,2697,541,487,118,3,354
2698,2698,541,385,119,1,119
2699,2699,541,1126,102,2,204
2700,2700,541,857,113,1,113
2701,2701,542,507,102,3,306
2702,2702,542,969,97,1,97
2703,2703,542,1045,90,3,270
2704,2704,542,1127,102,2,204
